,ts1,ts2,ts3,ts4,ts5
207.2207220722072,4.3,-2.9,1.1,0.3,-1.5
207.3207320732073,4.3,-2.9,1.1,0.3,-1.5
207.4207420742074,4.3,-2.9,1.1,0.3,-1.5
207.5207520752075,4.3,-2.9,1.1,0.3,-1.5
207.6207620762076,4.3,-2.9,1.1,0.3,-1.5
207.7207720772077,4.3,-2.9,1.1,0.3,-1.5
207.8207820782078,4.3,-2.9,1.1,0.3,-1.5
207.9207920792079,4.3,-2.9,1.1,0.3,-1.5
208.020802080208,4.3,-2.9,1.1,0.3,-1.5
208.1208120812081,4.3,-2.9,1.1,0.3,-1.5
208.2208220822082,4.3,-2.9,1.1,0.3,-1.5
208.3208320832083,4.3,-2.9,1.1,0.3,-1.5
208.4208420842084,4.3,-2.9,1.1,0.3,-1.5
208.5208520852085,4.3,-2.9,1.1,0.3,-1.5
208.6208620862086,4.3,-2.9,1.1,0.3,-1.5
208.7208720872087,4.3,-2.9,1.1,0.3,-1.5
208.8208820882088,4.3,-2.9,1.1,0.3,-1.5
208.9208920892089,4.3,-2.9,1.1,0.3,-1.5
209.020902090209,4.3,-2.9,1.1,0.3,-1.5
209.1209120912091,4.3,-2.9,1.1,0.3,-1.5
209.2209220922092,4.3,-2.9,1.1,0.3,-1.5
209.3209320932093,4.3,-2.9,1.1,0.3,-1.5
209.4209420942094,4.3,-2.9,1.1,0.3,-1.5
209.5209520952095,4.3,-2.9,1.1,0.3,-1.5
209.6209620962096,4.3,-2.9,1.1,0.3,-1.5
209.7209720972097,4.3,-2.9,1.1,0.3,-1.5
209.8209820982098,4.3,-2.9,1.1,0.3,-1.5
209.9209920992099,4.3,-2.9,1.1,0.3,-1.5
210.02100210021,4.3,-2.9,1.1,0.3,-1.5
210.1210121012101,4.3,-2.9,1.1,0.3,-1.5
210.2210221022102,4.3,-2.9,1.1,0.3,-1.5
210.3210321032103,4.3,-2.9,1.1,0.3,-1.5
210.42104210421041,4.3,-2.9,1.1,0.3,-1.5
210.52105210521052,4.3,-2.9,1.1,0.3,-1.5
210.62106210621062,4.3,-2.9,1.1,0.3,-1.5
210.72107210721072,4.3,-2.9,1.1,0.3,-1.5
210.82108210821082,4.3,-2.9,1.1,0.3,-1.5
210.92109210921092,4.3,-2.9,1.1,0.3,-1.5
211.02110211021102,4.3,-2.9,1.1,0.3,-1.5
211.12111211121112,4.3,-2.9,1.1,0.3,-1.5
211.22112211221122,4.3,-2.9,1.1,0.3,-1.5
211.32113211321132,4.3,-2.9,1.1,0.3,-1.5
211.42114211421142,4.3,-2.9,1.1,0.3,-1.5
211.52115211521152,4.3,-2.9,1.1,0.3,-1.5
211.62116211621162,4.3,-2.9,1.1,0.3,-1.5
211.72117211721172,4.3,-2.9,1.1,0.3,-1.5
211.82118211821182,4.3,-2.9,1.1,0.3,-1.5
211.92119211921192,4.3,-2.9,1.1,0.3,-1.5
212.021202120212,4.3,-2.9,1.1,0.3,-1.5
212.1212121212121,4.3,-2.9,1.1,0.3,-1.5
212.2212221222122,4.3,-2.9,1.1,0.3,-1.5
212.3212321232123,4.3,-2.9,1.1,0.3,-1.5
212.4212421242124,4.3,-2.9,1.1,0.3,-1.5
212.5212521252125,4.3,-2.9,1.1,0.3,-1.5
212.6212621262126,4.3,-2.9,1.1,0.3,-1.5
212.7212721272127,4.3,-2.9,1.1,0.3,-1.5
212.8212821282128,4.3,-2.9,1.1,0.3,-1.5
212.9212921292129,4.3,-2.9,1.1,0.3,-1.5
213.021302130213,4.3,-2.9,1.1,0.3,-1.5
213.1213121312131,4.3,-2.9,1.1,0.3,-1.5
213.2213221322132,4.3,-2.9,1.1,0.3,-1.5
213.3213321332133,4.3,-2.9,1.1,0.3,-1.5
213.4213421342134,4.3,-2.9,1.1,0.3,-1.5
213.5213521352135,4.3,-2.9,1.1,0.3,-1.5
213.6213621362136,4.3,-2.9,1.1,0.3,-1.5
213.7213721372137,4.3,-2.9,1.1,0.3,-1.5
213.8213821382138,4.3,-2.9,1.1,0.3,-1.5
213.9213921392139,4.3,-2.9,1.1,0.3,-1.5
214.021402140214,4.3,-2.9,1.1,0.3,-1.5
214.1214121412141,4.3,-2.9,1.1,0.3,-1.5
214.2214221422142,4.3,-2.9,1.1,0.3,-1.5
214.3214321432143,4.3,-2.9,1.1,0.3,-1.5
214.4214421442144,4.3,-2.9,1.1,0.3,-1.5
214.5214521452145,4.3,-2.9,1.1,0.3,-1.5
214.6214621462146,4.3,-2.9,1.1,0.3,-1.5
214.7214721472147,4.3,-2.9,1.1,0.3,-1.5
214.8214821482148,4.3,-2.9,1.1,0.3,-1.5
214.9214921492149,4.3,-2.9,1.1,0.3,-1.5
215.021502150215,4.3,-2.9,1.1,0.3,-1.5
215.12151215121511,4.3,-2.9,1.1,0.3,-1.5
215.22152215221521,4.3,-2.9,1.1,0.3,-1.5
215.32153215321532,4.3,-2.9,1.1,0.3,-1.5
215.42154215421542,4.3,-2.9,1.1,0.3,-1.5
215.52155215521552,4.3,-2.9,1.1,0.3,-1.5
215.62156215621562,4.3,-2.9,1.1,0.3,-1.5
215.72157215721572,4.3,-2.9,1.1,0.3,-1.5
215.82158215821582,4.3,-2.9,1.1,0.3,-1.5
215.92159215921592,4.3,-2.9,1.1,0.3,-1.5
216.02160216021602,4.3,-2.9,1.1,0.3,-1.5
216.12161216121612,4.3,-2.9,1.1,0.3,-1.5
216.22162216221622,4.3,-2.9,1.1,0.3,-1.5
216.32163216321632,4.3,-2.9,1.1,0.3,-1.5
216.42164216421642,4.3,-2.9,1.1,0.3,-1.5
216.52165216521652,4.3,-2.9,1.1,0.3,-1.5
216.62166216621662,4.3,-2.9,1.1,0.3,-1.5
216.72167216721672,4.3,-2.9,1.1,0.3,-1.5
216.8216821682168,4.3,-2.9,1.1,0.3,-1.5
216.9216921692169,4.3,-2.9,1.1,0.3,-1.5
217.021702170217,4.3,-2.9,1.1,0.3,-1.5
217.1217121712171,4.3,-2.9,1.1,0.3,-1.5
217.2217221722172,4.3,-2.9,1.1,0.3,-1.5
217.3217321732173,4.3,-2.9,1.1,0.3,-1.5
217.4217421742174,4.3,-2.9,1.1,0.3,-1.5
217.5217521752175,4.3,-2.9,1.1,0.3,-1.5
217.6217621762176,4.3,-2.9,1.1,0.3,-1.5
217.7217721772177,4.3,-2.9,1.1,0.3,-1.5
217.8217821782178,4.3,-2.9,1.1,0.3,-1.5
217.9217921792179,4.3,-2.9,1.1,0.3,-1.5
218.021802180218,4.3,-2.9,1.1,0.3,-1.5
218.1218121812181,4.3,-2.9,1.1,0.3,-1.5
218.2218221822182,4.3,-2.9,1.1,0.3,-1.5
218.3218321832183,4.3,-2.9,1.1,0.3,-1.5
218.4218421842184,4.3,-2.9,1.1,0.3,-1.5
218.5218521852185,4.3,-2.9,1.1,0.3,-1.5
218.6218621862186,4.3,-2.9,1.1,0.3,-1.5
218.7218721872187,4.3,-2.9,1.1,0.3,-1.5
218.8218821882188,4.3,-2.9,1.1,0.3,-1.5
218.9218921892189,4.3,-2.9,1.1,0.3,-1.5
219.021902190219,4.3,-2.9,1.1,0.3,-1.5
219.1219121912191,4.3,-2.9,1.1,0.3,-1.5
219.2219221922192,4.3,-2.9,1.1,0.3,-1.5
219.3219321932193,4.3,-2.9,1.1,0.3,-1.5
219.4219421942194,4.3,-2.9,1.1,0.3,-1.5
219.5219521952195,4.3,-2.9,1.1,0.3,-1.5
219.6219621962196,4.3,-2.9,1.1,0.3,-1.5
219.7219721972197,4.3,-2.9,1.1,0.3,-1.5
219.8219821982198,4.3,-2.9,1.1,0.3,-1.5
219.92199219921991,4.3,-2.9,1.1,0.3,-1.5
220.02200220022002,4.3,-2.9,1.1,0.3,-1.5
220.12201220122012,4.3,-2.9,1.1,0.3,-1.5
220.22202220222022,4.3,-2.9,1.1,0.3,-1.5
220.32203220322032,4.3,-2.9,1.1,0.3,-1.5
220.42204220422042,4.3,-2.9,1.1,0.3,-1.5
220.52205220522052,4.3,-2.9,1.1,0.3,-1.5
220.62206220622062,4.3,-2.9,1.1,0.3,-1.5
220.72207220722072,4.3,-2.9,1.1,0.3,-1.5
220.82208220822082,4.3,-2.9,1.1,0.3,-1.5
220.92209220922092,4.3,-2.9,1.1,0.3,-1.5
221.02210221022102,4.3,-2.9,1.1,0.3,-1.5
221.12211221122112,4.3,-2.9,1.1,0.3,-1.5
221.22212221222122,4.3,-2.9,1.1,0.3,-1.5
221.32213221322132,4.3,-2.9,1.1,0.3,-1.5
221.42214221422142,4.3,-2.9,1.1,0.3,-1.5
221.5221522152215,4.3,-2.9,1.1,0.3,-1.5
221.6221622162216,4.3,-2.9,1.1,0.3,-1.5
221.7221722172217,4.3,-2.9,1.1,0.3,-1.5
221.8221822182218,4.3,-2.9,1.1,0.3,-1.5
221.9221922192219,4.3,-2.9,1.1,0.3,-1.5
222.022202220222,4.3,-2.9,1.1,0.3,-1.5
222.1222122212221,4.3,-2.9,1.1,0.3,-1.5
222.2222222222222,4.3,-2.9,1.1,0.3,-1.5
222.3222322232223,4.3,-2.9,1.1,0.3,-1.5
222.4222422242224,4.3,-2.9,1.1,0.3,-1.5
222.5222522252225,4.3,-2.9,1.1,0.3,-1.5
222.6222622262226,4.3,-2.9,1.1,0.3,-1.5
222.7222722272227,4.3,-2.9,1.1,0.3,-1.5
222.8222822282228,4.3,-2.9,1.1,0.3,-1.5
222.9222922292229,4.3,-2.9,1.1,0.3,-1.5
223.022302230223,4.3,-2.9,1.1,0.3,-1.5
223.1223122312231,4.3,-2.9,1.1,0.3,-1.5
223.2223222322232,4.3,-2.9,1.1,0.3,-1.5
223.3223322332233,4.3,-2.9,1.1,0.3,-1.5
223.4223422342234,4.3,-2.9,1.1,0.3,-1.5
223.5223522352235,4.3,-2.9,1.1,0.3,-1.5
223.6223622362236,4.3,-2.9,1.1,0.3,-1.5
223.7223722372237,4.3,-2.9,1.1,0.3,-1.5
223.8223822382238,4.3,-2.9,1.1,0.3,-1.5
223.9223922392239,4.3,-2.9,1.1,0.3,-1.5
224.022402240224,4.3,-2.9,1.1,0.3,-1.5
224.1224122412241,4.3,-2.9,1.1,0.3,-1.5
224.2224222422242,4.3,-2.9,1.1,0.3,-1.5
224.3224322432243,4.3,-2.9,1.1,0.3,-1.5
224.4224422442244,4.3,-2.9,1.1,0.3,-1.5
224.5224522452245,4.3,-2.9,1.1,0.3,-1.5
224.62246224622461,4.3,-2.9,1.1,0.3,-1.5
224.72247224722472,4.3,-2.9,1.1,0.3,-1.5
224.82248224822482,4.3,-2.9,1.1,0.3,-1.5
224.92249224922492,4.3,-2.9,1.1,0.3,-1.5
225.02250225022502,4.3,-2.9,1.1,0.3,-1.5
225.12251225122512,4.3,-2.9,1.1,0.3,-1.5
225.22252225222522,4.3,-2.9,1.1,0.3,-1.5
225.32253225322532,4.3,-2.9,1.1,0.3,-1.5
225.42254225422542,4.3,-2.9,1.1,0.3,-1.5
225.52255225522552,4.3,-2.9,1.1,0.3,-1.5
225.62256225622562,4.3,-2.9,1.1,0.3,-1.5
225.72257225722572,4.3,-2.9,1.1,0.3,-1.5
225.82258225822582,4.3,-2.9,1.1,0.3,-1.5
225.92259225922592,4.3,-2.9,1.1,0.3,-1.5
226.02260226022602,4.3,-2.9,1.1,0.3,-1.5
226.12261226122612,4.3,-2.9,1.1,0.3,-1.5
226.22262226222622,4.3,-2.9,1.1,0.3,-1.5
226.3226322632263,4.3,-2.9,1.1,0.3,-1.5
226.4226422642264,4.3,-2.9,1.1,0.3,-1.5
226.5226522652265,4.3,-2.9,1.1,0.3,-1.5
226.6226622662266,4.3,-2.9,1.1,0.3,-1.5
226.7226722672267,4.3,-2.9,1.1,0.3,-1.5
226.8226822682268,4.3,-2.9,1.1,0.3,-1.5
226.9226922692269,4.3,-2.9,1.1,0.3,-1.5
227.022702270227,4.3,-2.9,1.1,0.3,-1.5
227.1227122712271,4.3,-2.9,1.1,0.3,-1.5
227.2227222722272,4.3,-2.9,1.1,0.3,-1.5
227.3227322732273,4.3,-2.9,1.1,0.3,-1.5
227.4227422742274,4.3,-2.9,1.1,0.3,-1.5
227.5227522752275,4.3,-2.9,1.1,0.3,-1.5
227.6227622762276,4.3,-2.9,1.1,0.3,-1.5
227.7227722772277,4.3,-2.9,1.1,0.3,-1.5
227.8227822782278,4.3,-2.9,1.1,0.3,-1.5
227.9227922792279,4.3,-2.9,1.1,0.3,-1.5
228.022802280228,4.3,-2.9,1.1,0.3,-1.5
228.1228122812281,4.3,-2.9,1.1,0.3,-1.5
228.2228222822282,4.3,-2.9,1.1,0.3,-1.5
228.3228322832283,4.3,-2.9,1.1,0.3,-1.5
228.4228422842284,4.3,-2.9,1.1,0.3,-1.5
228.5228522852285,4.3,-2.9,1.1,0.3,-1.5
228.6228622862286,4.3,-2.9,1.1,0.3,-1.5
228.7228722872287,4.3,-2.9,1.1,0.3,-1.5
228.8228822882288,4.3,-2.9,1.1,0.3,-1.5
228.9228922892289,4.3,-2.9,1.1,0.3,-1.5
229.022902290229,4.3,-2.9,1.1,0.3,-1.5
229.1229122912291,4.3,-2.9,1.1,0.3,-1.5
229.2229222922292,4.3,-2.9,1.1,0.3,-1.5
229.32293229322931,4.3,-2.9,1.1,0.3,-1.5
229.42294229422941,4.3,-2.9,1.1,0.3,-1.5
229.52295229522952,4.3,-2.9,1.1,0.3,-1.5
229.62296229622962,4.3,-2.9,1.1,0.3,-1.5
229.72297229722972,4.3,-2.9,1.1,0.3,-1.5
229.82298229822982,4.3,-2.9,1.1,0.3,-1.5
229.92299229922992,4.3,-2.9,1.1,0.3,-1.5
230.02300230023002,4.3,-2.9,1.1,0.3,-1.5
230.12301230123012,4.3,-2.9,1.1,0.3,-1.5
230.22302230223022,4.3,-2.9,1.1,0.3,-1.5
230.32303230323032,4.3,-2.9,1.1,0.3,-1.5
230.42304230423042,4.3,-2.9,1.1,0.3,-1.5
230.52305230523052,4.3,-2.9,1.1,0.3,-1.5
230.62306230623062,4.3,-2.9,1.1,0.3,-1.5
230.72307230723072,4.3,-2.9,1.1,0.3,-1.5
230.82308230823082,4.3,-2.9,1.1,0.3,-1.5
230.92309230923092,4.3,-2.9,1.1,0.3,-1.5
231.023102310231,4.3,-2.9,1.1,0.3,-1.5
231.1231123112311,4.3,-2.9,1.1,0.3,-1.5
231.2231223122312,4.3,-2.9,1.1,0.3,-1.5
231.3231323132313,4.3,-2.9,1.1,0.3,-1.5
231.4231423142314,4.3,-2.9,1.1,0.3,-1.5
231.5231523152315,4.3,-2.9,1.1,0.3,-1.5
231.6231623162316,4.3,-2.9,1.1,0.3,-1.5
231.7231723172317,4.3,-2.9,1.1,0.3,-1.5
231.8231823182318,4.3,-2.9,1.1,0.3,-1.5
231.9231923192319,4.3,-2.9,1.1,0.3,-1.5
232.023202320232,4.3,-2.9,1.1,0.3,-1.5
232.1232123212321,4.3,-2.9,1.1,0.3,-1.5
232.2232223222322,4.3,-2.9,1.1,0.3,-1.5
232.3232323232323,4.3,-2.9,1.1,0.3,-1.5
232.4232423242324,4.3,-2.9,1.1,0.3,-1.5
232.5232523252325,4.3,-2.9,1.1,0.3,-1.5
232.6232623262326,4.3,-2.9,1.1,0.3,-1.5
232.7232723272327,4.3,-2.9,1.1,0.3,-1.5
232.8232823282328,4.3,-2.9,1.1,0.3,-1.5
232.9232923292329,4.3,-2.9,1.1,0.3,-1.5
233.023302330233,4.3,-2.9,1.1,0.3,-1.5
233.1233123312331,4.3,-2.9,1.1,0.3,-1.5
233.2233223322332,4.3,-2.9,1.1,0.3,-1.5
233.3233323332333,4.3,-2.9,1.1,0.3,-1.5
233.4233423342334,4.3,-2.9,1.1,0.3,-1.5
233.5233523352335,4.3,-2.9,1.1,0.3,-1.5
233.6233623362336,4.3,-2.9,1.1,0.3,-1.5
233.7233723372337,4.3,-2.9,1.1,0.3,-1.5
233.8233823382338,4.3,-2.9,1.1,0.3,-1.5
233.9233923392339,4.3,-2.9,1.1,0.3,-1.5
234.02340234023401,4.3,-2.9,1.1,0.3,-1.5
234.12341234123411,4.3,-2.9,1.1,0.3,-1.5
234.22342234223422,4.3,-2.9,1.1,0.3,-1.5
234.32343234323432,4.3,-2.9,1.1,0.3,-1.5
234.42344234423442,4.3,-2.9,1.1,0.3,-1.5
234.52345234523452,4.3,-2.9,1.1,0.3,-1.5
234.62346234623462,4.3,-2.9,1.1,0.3,-1.5
234.72347234723472,4.3,-2.9,1.1,0.3,-1.5
234.82348234823482,4.3,-2.9,1.1,0.3,-1.5
234.92349234923492,4.3,-2.9,1.1,0.3,-1.5
235.02350235023502,4.3,-2.9,1.1,0.3,-1.5
235.12351235123512,4.3,-2.9,1.1,0.3,-1.5
235.22352235223522,4.3,-2.9,1.1,0.3,-1.5
235.32353235323532,4.3,-2.9,1.1,0.3,-1.5
235.42354235423542,4.3,-2.9,1.1,0.3,-1.5
235.52355235523552,4.3,-2.9,1.1,0.3,-1.5
235.62356235623562,4.3,-2.9,1.1,0.3,-1.5
235.72357235723572,4.3,-2.9,1.1,0.3,-1.5
235.8235823582358,4.3,-2.9,1.1,0.3,-1.5
235.9235923592359,4.3,-2.9,1.1,0.3,-1.5
236.023602360236,4.3,-2.9,1.1,0.3,-1.5
236.1236123612361,4.3,-2.9,1.1,0.3,-1.5
236.2236223622362,4.3,-2.9,1.1,0.3,-1.5
236.3236323632363,4.3,-2.9,1.1,0.3,-1.5
236.4236423642364,4.3,-2.9,1.1,0.3,-1.5
236.5236523652365,4.3,-2.9,1.1,0.3,-1.5
236.6236623662366,4.3,-2.9,1.1,0.3,-1.5
236.7236723672367,4.3,-2.9,1.1,0.3,-1.5
236.8236823682368,4.3,-2.9,1.1,0.3,-1.5
236.9236923692369,4.3,-2.9,1.1,0.3,-1.5
237.023702370237,4.3,-2.9,1.1,0.3,-1.5
237.1237123712371,4.3,-2.9,1.1,0.3,-1.5
237.2237223722372,4.3,-2.9,1.1,0.3,-1.5
237.3237323732373,4.3,-2.9,1.1,0.3,-1.5
237.4237423742374,4.3,-2.9,1.1,0.3,-1.5
237.5237523752375,4.3,-2.9,1.1,0.3,-1.5
237.6237623762376,4.3,-2.9,1.1,0.3,-1.5
237.7237723772377,4.3,-2.9,1.1,0.3,-1.5
237.8237823782378,4.3,-2.9,1.1,0.3,-1.5
237.9237923792379,4.3,-2.9,1.1,0.3,-1.5
238.023802380238,4.3,-2.9,1.1,0.3,-1.5
238.1238123812381,4.3,-2.9,1.1,0.3,-1.5
238.2238223822382,4.3,-2.9,1.1,0.3,-1.5
238.3238323832383,4.3,-2.9,1.1,0.3,-1.5
238.4238423842384,4.3,-2.9,1.1,0.3,-1.5
238.5238523852385,4.3,-2.9,1.1,0.3,-1.5
238.6238623862386,4.3,-2.9,1.1,0.3,-1.5
238.7238723872387,4.3,-2.9,1.1,0.3,-1.5
238.82388238823881,4.3,-2.9,1.1,0.3,-1.5
238.92389238923892,4.3,-2.9,1.1,0.3,-1.5
239.02390239023902,4.3,-2.9,1.1,0.3,-1.5
239.12391239123912,4.3,-2.9,1.1,0.3,-1.5
239.22392239223922,4.3,-2.9,1.1,0.3,-1.5
239.32393239323932,4.3,-2.9,1.1,0.3,-1.5
239.42394239423942,4.3,-2.9,1.1,0.3,-1.5
239.52395239523952,4.3,-2.9,1.1,0.3,-1.5
239.62396239623962,4.3,-2.9,1.1,0.3,-1.5
239.72397239723972,4.3,-2.9,1.1,0.3,-1.5
239.82398239823982,4.3,-2.9,1.1,0.3,-1.5
239.92399239923992,4.3,-2.9,1.1,0.3,-1.5
240.02400240024002,4.3,-2.9,1.1,0.3,-1.5
240.12401240124012,4.3,-2.9,1.1,0.3,-1.5
240.22402240224022,4.3,-2.9,1.1,0.3,-1.5
240.32403240324032,4.3,-2.9,1.1,0.3,-1.5
240.42404240424042,4.3,-2.9,1.1,0.3,-1.5
240.52405240524052,4.3,-2.9,1.1,0.3,-1.5
240.6240624062406,4.3,-2.9,1.1,0.3,-1.5
240.7240724072407,4.3,-2.9,1.1,0.3,-1.5
240.8240824082408,4.3,-2.9,1.1,0.3,-1.5
240.9240924092409,4.3,-2.9,1.1,0.3,-1.5
241.024102410241,4.3,-2.9,1.1,0.3,-1.5
241.1241124112411,4.3,-2.9,1.1,0.3,-1.5
241.2241224122412,4.3,-2.9,1.1,0.3,-1.5
241.3241324132413,4.3,-2.9,1.1,0.3,-1.5
241.4241424142414,4.3,-2.9,1.1,0.3,-1.5
241.5241524152415,4.3,-2.9,1.1,0.3,-1.5
241.6241624162416,4.3,-2.9,1.1,0.3,-1.5
241.7241724172417,4.3,-2.9,1.1,0.3,-1.5
241.8241824182418,4.3,-2.9,1.1,0.3,-1.5
241.9241924192419,4.3,-2.9,1.1,0.3,-1.5
242.024202420242,4.3,-2.9,1.1,0.3,-1.5
242.1242124212421,4.3,-2.9,1.1,0.3,-1.5
242.2242224222422,4.3,-2.9,1.1,0.3,-1.5
242.3242324232423,4.3,-2.9,1.1,0.3,-1.5
242.4242424242424,4.3,-2.9,1.1,0.3,-1.5
242.5242524252425,4.3,-2.9,1.1,0.3,-1.5
242.6242624262426,4.3,-2.9,1.1,0.3,-1.5
242.7242724272427,4.3,-2.9,1.1,0.3,-1.5
242.8242824282428,4.3,-2.9,1.1,0.3,-1.5
242.9242924292429,4.3,-2.9,1.1,0.3,-1.5
243.024302430243,4.3,-2.9,1.1,0.3,-1.5
243.1243124312431,4.3,-2.9,1.1,0.3,-1.5
243.2243224322432,4.3,-2.9,1.1,0.3,-1.5
243.3243324332433,4.3,-2.9,1.1,0.3,-1.5
243.4243424342434,4.3,-2.9,1.1,0.3,-1.5
243.52435243524351,4.3,-2.9,1.1,0.3,-1.5
243.62436243624362,4.3,-2.9,1.1,0.3,-1.5
243.72437243724372,4.3,-2.9,1.1,0.3,-1.5
243.82438243824382,4.3,-2.9,1.1,0.3,-1.5
243.92439243924392,4.3,-2.9,1.1,0.3,-1.5
244.02440244024402,4.3,-2.9,1.1,0.3,-1.5
244.12441244124412,4.3,-2.9,1.1,0.3,-1.5
244.22442244224422,4.3,-2.9,1.1,0.3,-1.5
244.32443244324432,4.3,-2.9,1.1,0.3,-1.5
244.42444244424442,4.3,-2.9,1.1,0.3,-1.5
244.52445244524452,4.3,-2.9,1.1,0.3,-1.5
244.62446244624462,4.3,-2.9,1.1,0.3,-1.5
244.72447244724472,4.3,-2.9,1.1,0.3,-1.5
244.82448244824482,4.3,-2.9,1.1,0.3,-1.5
244.92449244924492,4.3,-2.9,1.1,0.3,-1.5
245.02450245024502,4.3,-2.9,1.1,0.3,-1.5
245.12451245124512,4.3,-2.9,1.1,0.3,-1.5
245.22452245224522,4.3,-2.9,1.1,0.3,-1.5
245.3245324532453,4.3,-2.9,1.1,0.3,-1.5
245.4245424542454,4.3,-2.9,1.1,0.3,-1.5
245.5245524552455,4.3,-2.9,1.1,0.3,-1.5
245.6245624562456,4.3,-2.9,1.1,0.3,-1.5
245.7245724572457,4.3,-2.9,1.1,0.3,-1.5
245.8245824582458,4.3,-2.9,1.1,0.3,-1.5
245.9245924592459,4.3,-2.9,1.1,0.3,-1.5
246.024602460246,4.3,-2.9,1.1,0.3,-1.5
246.1246124612461,4.3,-2.9,1.1,0.3,-1.5
246.2246224622462,4.3,-2.9,1.1,0.3,-1.5
246.3246324632463,4.3,-2.9,1.1,0.3,-1.5
246.4246424642464,4.3,-2.9,1.1,0.3,-1.5
246.5246524652465,4.3,-2.9,1.1,0.3,-1.5
246.6246624662466,4.3,-2.9,1.1,0.3,-1.5
246.7246724672467,4.3,-2.9,1.1,0.3,-1.5
246.8246824682468,4.3,-2.9,1.1,0.3,-1.5
246.9246924692469,4.3,-2.9,1.1,0.3,-1.5
247.024702470247,4.3,-2.9,1.1,0.3,-1.5
247.1247124712471,4.3,-2.9,1.1,0.3,-1.5
247.2247224722472,4.3,-2.9,1.1,0.3,-1.5
247.3247324732473,4.3,-2.9,1.1,0.3,-1.5
247.4247424742474,4.3,-2.9,1.1,0.3,-1.5
247.5247524752475,4.3,-2.9,1.1,0.3,-1.5
247.6247624762476,4.3,-2.9,1.1,0.3,-1.5
247.7247724772477,4.3,-2.9,1.1,0.3,-1.5
247.8247824782478,4.3,-2.9,1.1,0.3,-1.5
247.9247924792479,4.3,-2.9,1.1,0.3,-1.5
248.024802480248,4.3,-2.9,1.1,0.3,-1.5
248.1248124812481,4.3,-2.9,1.1,0.3,-1.5
248.22482248224821,4.3,-2.9,1.1,0.3,-1.5
248.32483248324831,4.3,-2.9,1.1,0.3,-1.5
248.42484248424842,4.3,-2.9,1.1,0.3,-1.5
248.52485248524852,4.3,-2.9,1.1,0.3,-1.5
248.62486248624862,4.3,-2.9,1.1,0.3,-1.5
248.72487248724872,4.3,-2.9,1.1,0.3,-1.5
248.82488248824882,4.3,-2.9,1.1,0.3,-1.5
248.92489248924892,4.3,-2.9,1.1,0.3,-1.5
249.02490249024902,4.3,-2.9,1.1,0.3,-1.5
249.12491249124912,4.3,-2.9,1.1,0.3,-1.5
249.22492249224922,4.3,-2.9,1.1,0.3,-1.5
249.32493249324932,4.3,-2.9,1.1,0.3,-1.5
249.42494249424942,4.3,-2.9,1.1,0.3,-1.5
249.52495249524952,4.3,-2.9,1.1,0.3,-1.5
249.62496249624962,4.3,-2.9,1.1,0.3,-1.5
249.72497249724972,4.3,-2.9,1.1,0.3,-1.5
249.82498249824982,4.3,-2.9,1.1,0.3,-1.5
249.92499249924992,4.3,-2.9,1.1,0.3,-1.5
250.02500250025003,4.3,-2.9,1.1,0.3,-1.5
250.1250125012501,4.3,-2.9,1.1,0.3,-1.5
250.2250225022502,4.3,-2.9,1.1,0.3,-1.5
250.3250325032503,4.3,-2.9,1.1,0.3,-1.5
250.4250425042504,4.3,-2.9,1.1,0.3,-1.5
250.5250525052505,4.3,-2.9,1.1,0.3,-1.5
250.6250625062506,4.3,-2.9,1.1,0.3,-1.5
250.7250725072507,4.3,-2.9,1.1,0.3,-1.5
250.8250825082508,4.3,-2.9,1.1,0.3,-1.5
250.9250925092509,4.3,-2.9,1.1,0.3,-1.5
251.025102510251,4.3,-2.9,1.1,0.3,-1.5
251.1251125112511,4.3,-2.9,1.1,0.3,-1.5
251.2251225122512,4.3,-2.9,1.1,0.3,-1.5
251.3251325132513,4.3,-2.9,1.1,0.3,-1.5
251.4251425142514,4.3,-2.9,1.1,0.3,-1.5
251.5251525152515,4.3,-2.9,1.1,0.3,-1.5
251.6251625162516,4.3,-2.9,1.1,0.3,-1.5
251.7251725172517,4.3,-2.9,1.1,0.3,-1.5
251.8251825182518,4.3,-2.9,1.1,0.3,-1.5
251.9251925192519,4.3,-2.9,1.1,0.3,-1.5
252.025202520252,4.3,-2.9,1.1,0.3,-1.5
252.1252125212521,4.3,-2.9,1.1,0.3,-1.5
252.2252225222522,4.3,-2.9,1.1,0.3,-1.5
252.3252325232523,4.3,-2.9,1.1,0.3,-1.5
252.4252425242524,4.3,-2.9,1.1,0.3,-1.5
252.5252525252525,4.3,-2.9,1.1,0.3,-1.5
252.6252625262526,4.3,-2.9,1.1,0.3,-1.5
252.7252725272527,4.3,-2.9,1.1,0.3,-1.5
252.8252825282528,4.3,-2.9,1.1,0.3,-1.5
252.9252925292529,4.3,-2.9,1.1,0.3,-1.5
253.02530253025301,4.3,-2.9,1.1,0.3,-1.5
253.12531253125312,4.3,-2.9,1.1,0.3,-1.5
253.22532253225322,4.3,-2.9,1.1,0.3,-1.5
253.32533253325332,4.3,-2.9,1.1,0.3,-1.5
253.42534253425342,4.3,-2.9,1.1,0.3,-1.5
253.52535253525352,4.3,-2.9,1.1,0.3,-1.5
253.62536253625362,4.3,-2.9,1.1,0.3,-1.5
253.72537253725372,4.3,-2.9,1.1,0.3,-1.5
